# Other interesting functions
# Address	Size	Name
# Extracted from: superb

002211c4	48	soap_trt_GetAudioSourceConfigurations
00221204	114	soap_trt_GetCompatibleAudioSourceConfigurations
002212a8	116	soap_trt_GetAudioSourceConfigurationOptions
0022133c	114	soap_trt_GetAudioSourceConfiguration
002213e0	128	soap_trt_SetAudioSourceConfiguration
00221480	114	soap_trt_GetAudioEncoderConfiguration
00221524	128	soap_trt_SetAudioEncoderConfiguration
002215c4	116	soap_trt_GetAudioEncoderConfigurationOptions
00221658	126	soap_trt_AddAudioDecoderConfiguration
002216f8	48	soap_trt_GetAudioDecoderConfigurations
00221738	114	soap_trt_GetAudioDecoderConfiguration
002217dc	126	soap_trt_RemoveAudioDecoderConfiguration
0022187c	126	soap_trt_SetAudioDecoderConfiguration
0022191c	116	soap_trt_GetAudioDecoderConfigurationOptions
002219b0	110	soap_trt_GetCompatibleAudioDecoderConfigurations
00221a44	48	soap_trt_GetAudioOutputs
00221a84	48	soap_trt_GetAudioOutputConfigurations
00221ac4	128	soap_trt_SetAudioOutputConfiguration
00221b64	116	soap_trt_GetAudioOutputConfigurationOptions
00221bf8	116	soap_trt_GetAudioOutputConfiguration
00221c8c	126	soap_trt_AddAudioOutputConfiguration
00221d2c	126	soap_trt_RemoveAudioOutputConfiguration
00221dcc	116	soap_trt_GetCompatibleAudioOutputConfigurations
00221e60	126	soap_trt_AddPTZConfiguration
00221f00	150	soap_trt_RemovePTZConfiguration
00221fd4	86	soap_ptz_GetServiceCapabilities
0022204c	48	soap_ptz_GetNodes
0022208c	106	soap_ptz_GetNode
0022211c	48	soap_ptz_GetConfigurations
0022215c	116	soap_ptz_GetCompatibleConfigurations
002221f0	106	soap_ptz_GetConfiguration
00222280	128	soap_ptz_SetConfiguration
00222320	106	soap_ptz_GetConfigurationOptions
002223b0	126	soap_ptz_ContinuousMove
00222450	126	soap_ptz_AbsoluteMove
002224f0	126	soap_ptz_RelativeMove
00222590	128	soap_ptz_SetPreset
00222630	114	soap_ptz_GetPresets
002226d4	126	soap_ptz_RemovePreset
00222774	126	soap_ptz_GotoPreset
00222814	126	soap_ptz_GotoHomePosition
002228b4	118	soap_ptz_SetHomePosition
00222950	116	soap_ptz_GetPresetTours
002229e4	116	soap_ptz_GetPresetTour
00222a78	148	soap_ptz_GetPresetTourOptions
00222b2c	138	soap_ptz_CreatePresetTour
00222bd8	128	soap_ptz_ModifyPresetTour
00222c78	126	soap_ptz_OperatePresetTour
00222d18	126	soap_ptz_RemovePresetTour
00222db8	140	soap_ptz_SendAuxiliaryCommand
00222e64	106	soap_ptz_GetStatus
00222ef4	126	soap_ptz_Stop
00222f94	126	soap_ptz_GeoMove
002232b4	48	soap_tmd_GetAudioOutputs
002232f4	116	soap_tmd_GetAudioOutputConfiguration
00223388	116	soap_tmd_GetAudioOutputConfigurationOptions
00223a78	48	soap_tmd_GetAudioSources
002247e4	132	soap_tr2_SetOSD
00224888	48	soap_tr2_GetOSDOptions
002248c8	116	soap_tr2_GetOSDs
0022495c	132	soap_tr2_CreateOSD
00224a00	126	soap_tr2_DeleteOSD
00224ea0	116	soap_tr2_GetAudioOutputConfigurationOptions
00224f34	116	soap_tr2_GetAudioOutputConfigurations
00224fc8	128	soap_tr2_SetAudioOutputConfiguration
00225068	112	soap_tr2_GetAudioEncoderConfigurations
002250f8	112	soap_tr2_GetAudioSourceConfigurations
00225188	128	soap_tr2_SetAudioEncoderConfiguration
00225228	112	soap_tr2_GetAudioSourceConfigurationOptions
002252b8	112	soap_tr2_GetAudioEncoderConfigurationOptions
00225348	128	soap_tr2_SetAudioSourceConfiguration
002253e8	116	soap_tr2_GetAudioDecoderConfigurations
0022547c	126	soap_tr2_SetAudioDecoderConfiguration
0022551c	116	soap_tr2_GetAudioDecoderConfigurationOptions
00227000	698	soap_process_ptz_request
00228954	26	parse_tds_SetSystemFactoryDefault
00229a08	28	parse_img_GetPresets
00229a28	28	parse_img_GetCurrentPreset
00229a48	54	parse_img_SetCurrentPreset
00229b10	122	parse_OSDColor
00229ba0	420	parse_OSDConfiguration
